0,53.315,53.315,53.315
1,53.325,53.319,53.316986013986
2,53.305,53.3153896103896,53.3164616532892
3,53.315,53.3151282051282,53.316133038073
4,53.325,53.3169454545454,53.3162926290268
5,53.335,53.319850678733,53.3168784253399
6,53.325,53.3206090225564,53.3174069669125
7,53.335,53.3223919567827,53.3180259723434
8,53.345,53.3248798627002,53.3187832070492
9,53.325,53.32492,53.31939484556
10,53.305,53.3231528326746,53.3197368438896
11,53.315,53.3224877742947,53.3199669877489
12,53.305,53.3211593603529,53.3200601275274
13,53.295,53.3193074167212,53.3200081788006
14,53.305,53.3183578231292,53.3198997966688
15,53.295,53.3169047911548,53.3197142168054
16,53.275,53.3144515190691,53.3194064126763
17,53.285,53.3128192683358,53.3190420768687
18,53.275,53.3108337256379,53.3186115912635
19,53.285,53.3095424903723,53.318159450752
20,53.295,53.3088476944464,53.3177170802397
21,53.285,53.3077634950084,53.3172655364677
22,53.275,53.3063401138775,53.3167913231616
23,53.285,53.3054500036274,53.3163194391617
24,53.275,53.3042322994652,53.3158365479731
25,53.285,53.3034914215874,53.3153622233905
26,53.275,53.3024360905886,53.314883905136
27,53.285,53.3018121807251,53.3144174038799
28,53.275,53.3008873555267,53.3139511509618
29,53.285,53.3003566581148,53.3134982405286
30,53.275,53.2995383680675,53.3130481280406
31,53.265,53.2984592863308,53.3125924177436
32,53.275,53.2977479121677,53.3121427447673
33,53.285,53.2973719555503,53.3117084311946
34,53.275,53.2967323233519,53.3112806427039
35,53.285,53.2964055483547,53.3108675174068
36,53.275,53.2958266392976,53.3104610645115
37,53.285,53.2955409715936,53.3100684669394
38,53.275,53.2950139480692,53.3096824803648
39,53.285,53.2947629462042,53.3093095034476
40,53.275,53.2942806347341,53.3089429507394
41,53.285,53.2940591014153,53.3085885672294
42,53.295,53.2940802037921,53.3082511430595
43,53.285,53.2938733891849,53.3079243490367
44,53.295,53.2938977852557,53.3076126112173
45,53.285,53.2937039998458,53.3073102102776
46,53.295,53.2937310438235,53.307021245749
47,53.285,53.2935488619327,53.3067405236136
48,53.295,53.293578033155,53.3064718498587
49,53.285,53.2934062419537,53.3062104861532
50,53.275,53.2930452811122,53.3059522962329
51,53.285,53.2928903530361,53.3057010564191
52,53.275,53.2925527458335,53.3054529290814
53,53.295,53.2925977370904,53.3052148219347
54,53.285,53.2924594262247,53.3049828582263
55,53.285,53.2923260633172,53.3047567973379
56,53.275,53.2920220642033,53.3045333368555
57,53.285,53.2919008475988,53.3043154918716
58,53.315,53.2922919089661,53.3041116550023
59,53.325,53.2928365388243,53.3039236846658
60,53.335,53.2935271938469,53.3037531939354
61,53.345,53.2943568162532,53.3036015781253
62,53.375,53.295636083996,53.3034750730688
63,53.395,53.2971877784161,53.3033767574932
64,53.385,53.2985380358191,53.3033022338949
65,53.375,53.2996959967936,53.3032475093959
66,53.355,53.3005210756768,53.3032067318287
67,53.365,53.3014689090746,53.3031810906747
68,53.355,53.3022444409933,53.3031674320732
69,53.365,53.3031406342421,53.303166965748
70,53.375,53.304152395176,53.3031807616173
71,53.385,53.3052749126351,53.3032097634128
72,53.375,53.3062297771327,53.3032510507543
73,53.385,53.3072939406425,53.3033056022493
74,53.365,53.3080631885464,53.3033689566919
75,53.375,53.3089437387023,53.3034422306552
76,53.365,53.3096716129115,53.3035230555998
77,53.355,53.3102526771932,53.3036092595419
78,53.365,53.3109455777467,53.3037020533695
79,53.375,53.3117461242665,53.3038025351157
80,53.365,53.3124035011096,53.3039086530733
81,53.355,53.3129229413488,53.3040185193518
82,53.345,53.3133094262779,53.3041303969861
83,53.335,53.3135677003599,53.3042426881417
84,53.325,53.3137022851246,53.3043539233154
85,53.315,53.3137174920996,53.3044627514397
86,53.305,53.3136174348524,53.3045679308058
87,53.315,53.3136332490949,53.30467090199
88,53.305,53.3135363748715,53.3047704734286
89,53.315,53.3135527285309,53.3048680160576
90,53.305,53.3134588577607,53.3049623856674
91,53.295,53.3132583545937,53.3050525268099
92,53.305,53.3131696563198,53.3051397776592
93,53.295,53.3129764838606,53.3052231191646
94,53.305,53.3128926099492,53.3053038249047
95,53.315,53.3129146213981,53.3053830798799
96,53.305,53.3128331078469,53.305459861846
97,53.315,53.3128552718874,53.3055353041348
98,53.305,53.3127759985902,53.3056084228713
99,53.315,53.3127982857332,53.305680303088
100,53.305,53.3127211411267,53.3057499972418
101,53.315,53.3127435249377,53.3058185451441
102,53.315,53.3127654726084,53.3058859759021
103,53.305,53.3126908623809,53.3059513934316
104,53.315,53.3127128900747,53.3060157753935
105,53.305,53.3126401796572,53.306078257466
106,53.315,53.3126622662126,53.3061397786677
107,53.305,53.3125913674556,53.3061995048336
108,53.315,53.3126134938423,53.3062583386246
109,53.305,53.3125443243427,53.3063154745287
110,53.315,53.3125664734416,53.3063717809545
111,53.315,53.3125882261862,53.3064272765589
112,53.305,53.3125211127472,53.3064811965462
113,53.315,53.3125428797044,53.3065343618816
114,53.325,53.312651209514,53.3065875448373
115,53.325,53.3127576716341,53.3066407288497
116,53.335,53.3129477703334,53.3066946286178
117,53.325,53.3130499153376,53.3067484806824
118,53.325,53.3131503436382,53.3068022718133
119,53.315,53.3131657775143,53.3068552953394
120,53.325,53.3132635879095,53.3069082509802
121,53.315,53.3132778397487,53.3069604555858
122,53.305,53.3132105702702,53.3070112647766
123,53.295,53.3130637510407,53.3070600708506
124,53.305,53.3129992680813,53.307107580464
125,53.315,53.3130151617731,53.3071544622966
126,53.305,53.3129520753183,53.3072001093573
127,53.315,53.3129680882084,53.3072451684582
128,53.305,53.3129063433222,53.3072890505661
129,53.315,53.3129224606011,53.3073323816967
130,53.325,53.3130146575743,53.3073757551518
131,53.315,53.3130297097281,53.3074185856059
132,53.325,53.3131197138351,53.3074614487832
133,53.335,53.3132829924246,53.3075048907101
134,53.345,53.3135179176984,53.3075494291826
135,53.355,53.3138229097063,53.3075955551557
136,53.365,53.3141964346018,53.3076437340589
137,53.375,53.3146370029729,53.3076944070427
138,53.385,53.315143168245,53.30774799216
139,53.375,53.3155706840644,53.3078038653002
140,53.365,53.3159212232895,53.3078614319163
141,53.375,53.3163372413637,53.3079211173084
142,53.365,53.3166775199075,53.3079823474424
143,53.355,53.3169436363552,53.3080445751788
144,53.345,53.3171371246492,53.3081072790459
145,53.335,53.3172594767288,53.308169962073
146,53.325,53.3173121439569,53.3082321506817
147,53.335,53.3174316600206,53.308294306527
148,53.325,53.3174824644808,53.3083559691578
149,53.315,53.3174659312152,53.3084166995569
150,53.325,53.3175158352407,53.3084769561805
151,53.335,53.3176308656414,53.3085371767993
152,53.325,53.3176790391246,53.308596925183
153,53.335,53.3177915158235,53.3086566280434
154,53.325,53.3178380310666,53.3087158607389
155,53.335,53.3179480465397,53.3087750393251
156,53.295,53.3178019063446,53.3088325334084
157,53.305,53.3177209007638,53.308888787174
158,53.315,53.3177038011471,53.3089442259088
